number,E,index,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,displ_Bi,displ_Fe,displ_O,norm,min_d
410,-32.8571834525,POSCAR61085,0.0,0.0,-0.46,0.0,0.0,-1.04,0.44,0.94,0.0,-0.55,0.0,0.0,0.0,0.0,0.0,0.2,-0.09,0.0,0.0,0.0,0.0,0.534,0.101,0.69,1.65,1.832
411,-31.561142264375,POSCAR61159,0.0,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,-0.6,0.5,-0.28,1.15,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.094,0.005,1.117,1.636,1.801
412,-32.854634511875,POSCAR61297,0.0,0.0,0.0,0.0,0.0,-0.45,0.0,0.0,0.0,-0.3,0.76,-0.94,0.0,-0.14,0.0,0.0,0.21,0.0,0.0,-0.53,0.0,0.642,0.189,0.564,1.449,1.831
413,-32.814052025625,POSCAR61324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21,0.0,-0.9,0.11,-0.99,0.0,0.18,-0.66,-0.55,0.0,0.0,0.0,0.0,0.47,0.031,0.546,1.618,1.897
414,-32.36332287625,POSCAR61665,0.23,0.0,0.0,-1.01,1.04,0.58,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.26,0.0,-0.05,0.0,0.0,0.0,0.0,0.759,0.13,0.613,1.683,1.882
415,-32.7741290775,POSCAR62037,0.0,0.0,0.0,0.0,-0.33,-0.68,0.0,0.0,0.57,0.0,-0.8,0.0,-0.66,0.0,0.0,0.0,0.0,-0.28,-0.12,0.0,0.0,0.564,0.168,0.554,1.437,1.811
416,-9999.0,POSCAR62049,-0.35,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.81,0.0,0.0,0.0,0.0,-0.72,-0.35,0.0,0.0,0.0,0.08,0.0,0.487,0.081,1.068,1.353,1.849
417,-32.258922643125,POSCAR62289,0.0,0.0,0.0,-0.59,0.0,0.0,1.2,0.0,-0.94,-0.22,0.0,0.0,0.0,0.0,0.0,0.85,-0.14,-0.07,0.0,0.0,0.0,0.661,0.178,0.683,1.862,1.834
418,-32.55014621375,POSCAR62324,0.0,-0.39,0.0,0.0,0.0,-0.92,0.0,0.95,0.0,-0.31,0.4,-1.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199,0.115,0.799,1.938,1.808
419,-33.030554671875,POSCAR62798,0.0,0.0,0.0,0.0,0.0,-0.31,0.0,0.0,0.59,0.0,0.98,-0.62,0.0,-0.13,0.0,0.0,0.0,-0.24,0.33,0.0,0.0,0.444,0.091,0.569,1.404,1.858
420,-32.56003933,POSCAR62867,-0.75,0.0,0.69,0.0,0.0,0.28,-0.72,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,-0.35,0.0,0.0,0.0,0.598,0.104,0.582,1.538,1.804
421,-32.047555544375,POSCAR63685,0.0,0.39,0.0,-0.64,0.0,0.0,-0.26,0.0,-0.31,-0.82,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.25,0.0,0.62,0.095,0.844,1.279,1.816
422,-32.27622584875,POSCAR63913,0.0,0.0,0.61,0.29,-0.39,0.0,0.0,0.0,0.0,0.0,-0.22,0.0,-1.17,0.0,0.0,0.0,0.0,0.22,0.57,0.0,0.0,0.581,0.079,0.731,1.549,1.809
423,-32.36586713625,POSCAR63958,0.0,0.0,0.0,0.0,0.0,-0.54,0.0,1.15,-0.83,-0.89,0.0,0.0,0.86,0.0,0.0,-0.11,-0.39,0.0,0.0,0.0,0.0,0.565,0.094,0.737,2.0,1.891
424,-32.268747278125,POSCAR63972,0.0,0.0,0.0,0.0,-0.78,0.0,-0.3,0.24,0.0,0.0,-0.78,0.0,0.0,-0.78,-0.88,0.0,0.0,0.0,0.05,0.0,0.0,0.58,0.054,0.656,1.658,1.818
425,-32.66210946875,POSCAR64429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.48,1.12,1.12,0.0,0.45,0.32,0.43,0.0,0.0,0.495,0.076,0.686,1.805,1.868
426,-32.65236751625,POSCAR64509,0.0,0.0,0.0,0.28,0.0,1.15,-0.77,-0.15,0.0,0.0,0.0,0.0,0.0,-0.84,0.0,-0.13,0.0,0.0,0.0,0.0,0.24,0.651,0.174,0.676,1.672,1.81
427,-9999.0,POSCAR64689,0.0,0.0,0.0,-0.73,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.57,0.2,-0.93,-0.19,-0.16,0.0,0.0,0.0,0.0,0.0,0.461,0.001,1.027,1.669,1.914
428,-33.019596611875,POSCAR64747,0.0,-0.51,0.0,0.0,0.0,0.48,0.0,0.0,-0.38,0.0,-0.82,0.0,-0.82,-0.16,0.0,0.0,-0.13,0.0,0.0,0.0,0.0,0.425,0.086,0.383,1.422,1.843
429,-9999.0,POSCAR65063,0.0,0.0,0.0,-0.97,0.0,0.0,0.0,0.0,0.0,0.59,-0.9,1.17,0.0,0.31,0.94,-0.23,0.0,0.0,0.0,0.0,0.0,0.613,0.002,0.925,2.121,1.802
430,-32.623479884375,POSCAR65372,0.0,0.0,0.0,0.29,-0.73,0.0,-0.46,0.0,0.0,0.0,0.62,-0.43,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,-0.43,0.0,0.68,0.203,0.822,1.289,1.885
431,-32.9029220125,POSCAR65437,0.0,0.0,0.0,-0.35,0.0,1.03,-0.74,-0.96,0.86,0.0,0.0,-0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27,0.45,0.11,0.43,1.906,1.88
432,-32.72510596875,POSCAR65775,0.2,-0.4,0.0,0.47,-0.77,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.59,-0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.481,0.0,0.687,1.485,1.857
433,-32.75038365125,POSCAR65779,0.0,-0.35,-0.52,0.0,0.0,0.9,0.0,-0.69,0.0,0.0,0.71,-0.3,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.498,0.135,0.628,1.512,1.819
434,-32.608502648125,POSCAR65918,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,-0.27,0.0,0.0,-0.91,0.0,0.0,0.6,0.19,-0.58,0.0,0.0,-0.37,0.0,0.0,0.414,0.062,0.908,1.364,1.84
435,-32.774373849375,POSCAR66115,0.0,0.0,0.0,0.0,0.0,0.58,0.0,-1.05,0.0,-0.38,0.0,0.36,0.0,0.76,0.0,0.0,0.0,0.0,-0.27,0.14,0.0,0.423,0.073,0.892,1.544,1.807
436,-32.0447637125,POSCAR66311,0.59,-1.05,0.0,-0.08,0.0,0.0,0.0,0.0,0.0,-0.36,0.0,-0.32,-0.85,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.0,1.093,1.932,1.859
437,-32.30920066125,POSCAR66467,-0.1,0.38,-0.2,0.0,-0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.78,0.0,0.0,0.95,-1.0,0.0,0.721,0.268,0.589,1.698,1.801
438,-30.80354577125,POSCAR66914,0.44,0.0,0.0,0.0,-0.97,0.39,0.14,-0.76,0.0,-0.28,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.803,0.043,1.048,1.819,1.803
439,-32.70399546125,POSCAR67082,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,-0.62,0.0,-0.69,0.0,0.0,-0.62,0.44,0.0,0.0,-0.3,0.0,0.0,0.33,0.572,0.109,0.801,1.426,1.865
440,-30.85527439625,POSCAR67086,0.0,0.0,0.0,-0.22,-1.14,0.0,0.0,0.0,0.0,0.0,-1.07,0.0,-1.14,-0.4,-0.64,0.0,0.0,0.0,-0.23,0.0,0.0,0.838,0.028,0.444,2.101,1.861
441,-32.40254373,POSCAR67210,0.73,0.0,0.0,0.21,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,-0.29,0.35,0.0,0.0,0.0,0.0,-0.56,0.552,0.029,0.839,1.159,1.821
442,-32.59870706625,POSCAR67499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55,0.28,0.0,0.36,1.08,0.15,0.0,0.0,0.0,0.0,0.0,0.61,-0.25,0.0,0.498,0.131,0.819,1.461,1.917
443,-32.2345188275,POSCAR67668,0.0,0.0,-0.26,0.67,-0.39,0.0,0.0,0.0,0.0,0.0,0.28,-0.53,0.38,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.332,0.0,0.95,1.565,1.892
444,-32.91363700375,POSCAR67693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.54,0.35,0.0,0.59,-0.72,0.56,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.338,0.056,0.731,1.306,1.852
445,-32.494657466875,POSCAR67694,0.26,-0.17,0.0,0.0,0.0,0.0,0.73,-0.78,0.0,-0.52,0.0,0.0,0.0,0.0,-0.7,0.44,0.0,0.0,0.0,0.0,0.0,0.656,0.123,0.848,1.48,1.807
446,-32.726790684375,POSCAR67755,0.0,0.22,0.0,0.0,0.0,0.0,0.94,0.0,-0.6,0.0,0.0,0.68,0.0,0.0,0.48,0.0,0.0,0.23,0.0,-0.54,0.0,0.528,0.156,0.702,1.526,1.864
447,-31.01524050625,POSCAR67897,0.0,0.22,0.0,0.0,-0.81,0.0,-0.95,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,-0.14,0.0,0.0,-0.63,0.52,0.0,1.169,0.22,0.732,1.854,1.809
448,-31.23170444375,POSCAR67939,0.0,-0.62,0.0,0.0,-0.14,0.65,-0.47,-0.84,0.0,-1.15,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.819,0.09,1.31,1.867,1.801
449,-33.04702981,POSCAR67973,0.0,0.37,0.0,0.0,-0.39,0.0,0.0,0.0,0.0,0.36,0.0,0.77,0.8,0.0,0.0,0.0,0.16,0.0,0.0,-0.22,0.0,0.516,0.059,0.541,1.314,1.884
450,-32.819829689375,POSCAR68059,0.0,0.0,0.0,0.26,0.0,0.0,-0.43,0.0,0.0,0.8,0.0,-0.74,-0.6,0.0,0.52,0.0,0.0,0.0,-0.07,0.0,0.0,0.51,0.097,0.949,1.441,1.914
451,-32.336810921875,POSCAR68278,0.0,0.0,0.0,0.0,0.0,0.0,-0.13,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.44,-0.22,0.0,0.48,0.49,-0.94,0.0,0.604,0.256,0.66,1.344,1.804
452,-32.177780121875,POSCAR68291,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,-0.79,0.0,0.84,-0.4,0.0,0.0,0.0,0.8,0.0,-0.41,0.45,0.0,0.0,0.512,0.157,0.941,1.893,1.808
453,-32.729000646875,POSCAR68340,0.0,0.0,0.0,0.0,0.0,0.51,-0.51,0.0,0.0,0.78,0.0,-0.23,0.0,0.62,0.0,0.0,0.0,0.29,0.0,0.0,-0.39,0.556,0.131,0.857,1.342,1.861
454,-31.5031335,POSCAR68515,0.18,0.0,0.0,0.0,-1.17,-0.9,0.0,0.97,0.0,-0.72,-0.36,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.108,0.676,1.968,1.879
455,-32.03905388375,POSCAR68539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,-1.05,0.0,-0.59,0.0,0.4,0.0,-0.25,0.0,-0.38,0.0,0.0,0.1,0.0,0.703,0.107,0.829,1.613,1.838
456,-32.525772813125,POSCAR68606,0.0,0.0,0.0,0.0,0.0,1.12,-1.03,-1.11,0.19,0.0,-0.65,0.0,-0.31,0.0,0.0,-0.26,0.0,0.0,0.0,0.0,0.0,0.76,0.153,0.623,2.042,1.854
457,-32.67319584375,POSCAR68764,-0.79,0.19,0.0,-0.75,1.07,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.56,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616,0.0,0.454,1.673,1.861
458,-32.491081843125,POSCAR68811,-0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,-0.72,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.35,0.5,-0.8,0.0,0.501,0.225,0.831,1.388,1.841
459,-30.93374577875,POSCAR68872,-0.18,1.15,0.0,0.0,0.96,0.0,0.89,0.0,0.0,0.0,1.19,-0.68,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.662,0.2,1.652,2.464,1.829
460,-32.38550728875,POSCAR69195,0.0,0.17,0.51,0.0,0.0,0.0,0.0,0.75,-0.7,-0.77,0.0,0.17,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.08,0.71,1.618,1.804
461,-32.4628094675,POSCAR69214,0.0,0.0,0.0,-0.28,0.0,0.0,0.77,-0.25,-0.35,-0.54,0.0,-0.73,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347,0.123,0.757,1.459,1.81
462,-31.615604858125,POSCAR69516,0.0,0.48,0.0,0.0,0.0,0.0,0.0,-0.54,0.43,1.13,0.0,0.0,0.0,-0.78,0.0,0.0,0.24,0.0,0.05,0.0,0.0,0.491,0.056,1.152,1.629,1.874
463,-32.07638848375,POSCAR69579,0.31,0.0,0.0,0.0,0.0,-0.99,0.0,0.16,0.97,-0.89,0.48,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.657,0.155,1.21,1.821,1.861
464,-32.755498091875,POSCAR69641,0.0,0.0,0.0,0.0,-0.15,-1.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,-0.34,-1.16,0.0,-0.37,0.0,0.0,-0.34,0.0,0.457,0.183,0.812,1.869,1.887
465,-31.872181491875,POSCAR69674,0.0,0.0,-0.19,0.0,0.79,0.0,-0.25,0.0,0.49,-1.07,0.0,0.0,0.0,0.61,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,0.65,0.024,0.988,1.585,1.862
466,-9999.0,POSCAR70093,-0.98,0.88,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.66,0.0,0.12,0.0,0.0,0.98,0.0,0.0,0.0,0.0,-0.33,0.0,0.696,0.119,1.22,1.867,1.814
467,-32.68992653875,POSCAR70120,0.0,-0.61,0.0,0.0,0.0,0.0,0.19,0.0,0.0,-0.38,0.36,-0.7,0.49,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.449,0.043,0.771,1.257,1.823
468,-33.24212007,POSCAR70215,-0.38,0.0,0.39,0.0,0.0,-0.18,0.0,0.0,0.4,0.0,0.29,0.0,0.95,-0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302,0.041,0.635,1.359,1.875
469,-32.94255267,POSCAR70349,-0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,-0.69,0.19,0.0,0.3,0.0,-0.37,0.0,0.0,-0.53,0.0,0.488,0.142,0.531,1.291,1.876
470,-32.872543260625,POSCAR70775,0.0,0.0,0.0,0.0,0.0,1.03,-0.37,-0.67,0.0,0.0,0.0,0.0,0.0,0.68,0.11,0.12,0.6,0.0,0.0,0.0,0.0,0.464,0.123,0.593,1.58,1.909
471,-32.985744294375,POSCAR70806,0.0,0.11,-0.22,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.81,-1.16,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.569,0.173,0.648,1.602,1.851
472,-32.622229926875,POSCAR71469,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,1.1,1.11,0.44,0.0,0.0,0.0,0.27,-0.24,0.0,0.452,0.082,0.999,2.182,1.811
473,-32.566112036875,POSCAR71744,0.0,0.0,0.18,0.0,-0.58,-0.66,0.0,0.61,0.0,0.0,0.6,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.535,0.1,0.618,1.33,1.872
474,-32.84861297375,POSCAR71989,0.0,0.37,0.0,0.0,0.0,0.0,0.6,0.0,-0.29,0.0,0.58,-0.27,0.91,-0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355,0.107,0.819,1.667,1.877
475,-32.56660768375,POSCAR72213,0.0,0.0,0.0,-0.92,0.77,0.0,0.0,0.0,0.0,0.57,0.38,0.72,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,0.0,0.1,0.463,0.022,0.759,1.571,1.95
476,-33.12527897875,POSCAR72346,-0.46,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,0.0,0.5,0.48,0.63,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.151,0.0,0.765,1.556,1.908
477,-32.192589895,POSCAR72348,0.5,0.0,0.0,-0.24,0.0,0.78,0.0,-1.08,-0.09,0.0,0.0,-0.4,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.449,0.065,0.997,1.878,1.855
478,-32.387684399375,POSCAR72385,0.0,0.0,0.36,0.0,0.0,0.0,-0.58,0.0,0.0,-0.93,0.0,0.46,0.37,0.0,0.0,0.0,0.0,0.27,0.0,-0.43,0.0,0.779,0.229,0.713,1.392,1.808
479,-33.15683933125,POSCAR72652,-0.19,0.0,-0.19,0.37,-0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.94,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.391,0.0,0.542,1.7,1.902
480,-9999.0,POSCAR72943,0.0,0.0,0.4,0.0,0.0,0.0,-0.85,0.0,0.51,0.0,0.0,-1.09,0.0,0.0,0.0,0.65,0.0,0.0,0.37,-0.39,0.0,0.63,0.23,1.086,1.744,1.804
481,-32.432739664375,POSCAR73699,-0.09,0.0,0.0,0.0,0.0,-1.14,0.0,1.0,-0.39,0.0,0.0,0.0,0.0,-0.3,-0.23,0.0,0.0,0.0,0.0,0.69,0.0,0.616,0.203,0.654,1.755,1.817
482,-33.0721562975,POSCAR73888,-0.15,0.46,-0.26,0.0,0.55,0.0,0.0,0.0,0.0,-0.86,-0.38,0.0,-1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.431,0.0,0.72,1.597,1.896
483,-32.717870626875,POSCAR74146,-0.37,0.0,-0.46,-0.69,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17,0.0,-0.51,0.0,0.0,0.0,0.0,0.0,-0.22,0.545,0.011,0.686,1.244,1.827
484,-32.00996363125,POSCAR74218,0.0,0.0,0.0,0.32,-0.97,0.0,0.0,0.0,0.0,1.16,-1.17,0.51,-0.34,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,0.0,0.554,0.062,0.776,2.046,1.848
485,-33.08697801375,POSCAR74344,0.0,0.0,-0.17,0.0,0.3,-1.18,0.0,0.9,0.0,0.0,0.0,-0.92,-0.64,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367,0.178,0.588,1.951,1.916
486,-32.9634200075,POSCAR74705,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.55,-1.08,-0.46,0.0,0.52,0.0,0.0,0.0,0.0,0.0,-0.29,0.0,-0.06,0.0,0.44,0.106,0.596,1.613,1.867
487,-32.8058223,POSCAR75097,-0.84,0.92,0.13,0.0,0.0,0.0,-0.38,0.39,0.0,0.0,-0.36,0.0,-0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.589,0.064,0.443,1.595,1.803
488,-32.835487988125,POSCAR75182,0.0,0.0,0.0,-0.19,0.0,0.95,-0.32,-0.75,0.0,-0.54,0.0,0.0,0.0,0.0,-0.23,-0.67,0.0,0.0,0.0,0.0,0.0,0.341,0.103,0.637,1.548,1.895
489,-32.51617050875,POSCAR75326,0.0,0.0,0.11,0.0,-0.22,-1.05,0.85,0.0,0.0,-0.6,0.0,0.0,0.0,0.4,-0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.682,0.168,0.887,1.597,1.878
490,-32.855152868125,POSCAR75491,0.0,0.0,0.0,0.0,0.0,0.0,-0.55,0.06,0.0,0.82,0.86,0.0,0.96,0.0,-0.11,0.0,0.0,0.0,-0.47,0.0,0.0,0.555,0.132,0.672,1.695,1.832
491,-32.472689875,POSCAR75493,0.91,0.0,0.0,0.0,0.0,0.0,1.08,0.0,-1.01,0.48,-0.31,0.0,-0.43,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.432,0.145,0.882,1.885,1.802
492,-32.4652330075,POSCAR75508,0.0,0.0,0.0,0.0,0.28,-0.44,0.0,0.0,0.42,0.0,0.8,-0.6,1.13,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.484,0.076,0.927,1.822,1.824
493,-32.675460815625,POSCAR75514,0.8,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,-1.04,-0.16,0.0,0.0,0.0,-0.48,0.38,0.0,0.419,0.136,0.951,1.517,1.822
494,-32.977702195,POSCAR75615,0.5,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,-1.13,1.17,-0.71,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.259,0.054,0.748,2.014,1.819
495,-31.1022119225,POSCAR75645,0.0,0.58,0.0,-0.44,0.0,0.0,0.33,0.0,-0.8,0.0,0.0,0.0,0.0,-0.99,0.61,0.18,0.0,0.0,0.0,0.0,0.0,0.585,0.042,1.155,1.632,1.855
496,-32.6793393925,POSCAR75809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.39,0.0,0.34,-0.29,0.0,0.0,0.73,-0.97,0.36,0.422,0.298,0.74,1.534,1.805
497,-33.008846079375,POSCAR76017,0.0,-0.26,0.0,0.0,0.0,-0.59,0.3,0.37,0.0,0.0,0.0,0.0,0.0,0.41,0.48,0.0,0.0,0.0,-0.42,0.0,0.0,0.405,0.085,0.375,1.103,1.882
498,-32.80548191,POSCAR76098,0.16,0.0,0.0,0.47,0.0,-0.6,0.0,0.72,0.0,-0.32,0.0,0.0,0.0,0.89,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0.065,0.847,1.427,1.922
499,-31.135845425,POSCAR76197,0.0,0.69,-0.35,0.0,-1.18,0.0,0.0,0.0,0.0,0.07,-0.51,0.0,-0.48,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.661,1.667,1.877
500,-9999.0,POSCAR76288,0.0,0.0,0.0,-0.45,1.01,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,-0.79,-0.54,0.0,0.0,0.15,-0.21,0.0,0.0,0.665,0.059,0.495,1.501,1.896
501,-9999.0,POSCAR76475,0.0,0.0,0.0,0.33,0.0,-0.79,1.03,0.0,0.0,0.69,0.0,0.0,-0.43,0.0,0.4,0.0,0.0,-0.44,0.0,0.0,0.0,0.814,0.187,0.827,1.676,1.809
502,-9999.0,POSCAR76792,0.0,0.0,0.0,0.0,0.0,0.0,-0.74,0.0,0.96,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-0.17,-0.25,0.0,0.43,0.26,0.447,0.141,0.547,1.436,1.83
503,-9999.0,POSCAR77036,0.0,0.0,0.0,-0.24,0.0,-0.92,0.0,0.0,0.57,0.0,0.0,0.0,0.0,-0.35,0.0,-0.73,0.0,0.0,0.89,-1.03,0.0,0.808,0.342,0.801,1.933,1.804
504,-9999.0,POSCAR77376,-0.76,0.48,0.0,0.35,0.0,-0.47,0.0,0.29,0.0,0.0,0.0,-1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.59,0.0,0.601,0.186,0.891,1.711,1.853
505,-9999.0,POSCAR77491,0.0,0.0,0.0,-0.23,0.0,0.0,-0.37,0.0,0.3,0.0,0.74,0.0,0.6,0.0,0.0,-0.31,0.4,0.0,0.0,0.0,0.0,0.377,0.054,0.421,1.201,1.925
506,-9999.0,POSCAR77802,0.0,0.0,0.35,0.0,-0.3,0.0,0.35,0.0,0.0,0.0,0.0,0.69,0.0,0.91,0.38,0.38,0.0,0.0,0.0,0.0,0.0,0.44,0.079,0.897,1.389,1.885
507,-9999.0,POSCAR77815,0.0,0.0,-0.36,-0.25,0.0,0.0,-0.29,0.0,0.46,0.35,0.0,0.0,0.0,-1.1,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.422,0.022,0.862,1.382,1.866
508,-9999.0,POSCAR78096,0.0,0.0,0.0,-0.45,0.47,1.03,0.0,-1.04,0.0,-0.53,1.16,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.257,0.131,0.733,2.052,1.939
509,-9999.0,POSCAR78382,0.0,0.17,0.0,0.0,-0.73,0.08,0.0,0.0,0.0,0.4,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.4,0.884,0.109,0.777,1.468,1.814
510,-9999.0,POSCAR78610,0.12,0.0,0.0,0.0,-1.02,0.0,0.0,0.0,0.65,0.66,-0.74,0.0,-0.83,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,1.166,0.094,0.804,1.817,1.848
511,-9999.0,POSCAR79178,0.0,0.0,0.22,0.0,0.0,-1.14,0.84,0.0,0.0,0.0,0.76,0.0,0.96,0.0,0.0,0.14,0.0,0.0,0.0,0.49,0.0,0.817,0.267,0.66,1.953,1.827
512,-9999.0,POSCAR79368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65,-0.31,0.8,-0.98,0.29,0.68,0.0,0.0,0.0,0.11,0.0,0.0,0.076,0.013,0.884,1.636,1.81
513,-9999.0,POSCAR79404,0.26,0.0,0.16,-0.45,0.0,-0.38,0.0,0.52,0.0,-0.94,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.481,0.035,1.078,1.449,1.896
514,-9999.0,POSCAR79415,0.0,0.0,0.0,0.0,0.0,0.0,-0.46,0.16,0.0,-0.59,0.0,0.42,0.44,0.0,0.57,0.0,0.0,-0.72,0.0,0.0,0.0,0.612,0.198,0.925,1.341,1.816
515,-9999.0,POSCAR79712,0.55,0.0,-0.5,-0.4,0.51,0.0,0.0,0.0,0.0,0.0,0.0,-0.22,0.0,0.0,0.55,0.0,0.0,0.38,0.0,0.0,0.0,0.467,0.067,0.621,1.212,1.842
516,-9999.0,POSCAR79719,-0.28,0.46,0.0,0.0,0.0,0.0,1.03,0.0,-1.18,0.0,0.0,0.49,1.04,0.0,0.0,0.0,-0.41,0.0,0.0,0.0,0.0,0.381,0.117,0.776,2.057,1.861
517,-9999.0,POSCAR80101,0.0,0.0,0.0,0.0,0.0,0.0,-0.89,0.0,0.72,0.4,-0.33,0.38,0.0,0.0,0.0,0.0,0.09,0.0,0.0,-0.73,0.0,0.57,0.303,0.686,1.505,1.822
518,-9999.0,POSCAR80210,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.93,1.2,-0.83,1.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.54,0.315,0.028,0.848,2.162,1.826
519,-9999.0,POSCAR80292,0.0,0.0,0.0,0.0,0.0,-0.7,0.0,0.19,0.0,0.0,-0.37,0.0,0.0,0.0,0.46,-0.95,0.0,0.0,0.31,-0.29,0.0,0.52,0.176,0.85,1.399,1.804
520,-9999.0,POSCAR80386,0.0,0.0,0.0,0.0,0.0,0.0,-0.89,0.2,1.15,0.0,0.0,0.0,-0.68,0.0,-0.41,0.0,0.0,0.17,0.0,0.0,0.24,0.507,0.086,0.747,1.695,1.824
