number,E,index,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,displ_Bi,displ_Fe,displ_O,norm,min_d
665,-32.87759753375,POSCAR34921,0.0,-0.22,0.0,0.0,0.0,0.86,0.0,0.0,-0.75,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21,0.11,0.0,0.542,0.159,0.622,1.295,1.872
666,-32.569295139375,POSCAR34922,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,-0.22,-0.31,-1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.19,0.72,0.0,0.716,0.288,0.754,1.773,1.825
667,-32.80089176375,POSCAR34932,0.0,0.0,0.0,0.0,0.45,0.3,-0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84,-0.46,0.0,0.18,0.0,0.0,0.0,0.517,0.07,0.698,1.157,1.89
668,-32.4466263275,POSCAR34937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.05,0.0,-0.73,0.81,0.0,0.0,0.0,-0.62,0.77,0.0,0.0,0.0,0.0,0.447,0.01,0.677,1.475,1.827
669,-32.851944629375,POSCAR35012,0.0,0.0,0.0,0.21,0.0,-0.56,1.14,0.0,-0.54,0.0,0.0,0.0,0.0,0.28,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.491,0.145,0.445,1.446,1.904
670,-32.8411692475,POSCAR35024,0.12,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.65,1.0,0.68,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.094,0.823,1.452,1.918
671,-33.16204161875,POSCAR35037,0.19,0.0,0.0,0.0,0.0,0.0,-0.29,0.0,0.0,0.0,-1.1,0.84,-0.95,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.332,0.065,0.469,1.716,1.897
672,-32.96293005875,POSCAR35085,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.53,-0.76,0.0,0.0,0.0,0.21,-0.31,0.59,0.311,0.101,0.641,1.169,1.857
673,-33.034392724375,POSCAR35147,0.0,0.0,0.0,0.0,0.24,0.87,0.0,-0.58,0.0,0.0,-0.91,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22,0.0,0.335,0.139,0.568,1.712,1.902
674,-32.325828914375,POSCAR35176,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,-0.83,-0.28,0.0,0.17,0.0,-0.74,0.0,0.0,0.0,0.0,0.501,0.0,0.652,1.29,1.805
675,-33.01002608875,POSCAR35197,0.44,0.0,-0.62,0.0,0.0,0.0,-0.22,0.0,-0.09,-0.76,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324,0.062,0.687,1.149,1.821
676,-31.252649015,POSCAR35220,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.19,-0.75,0.15,0.0,0.0,0.0,-0.26,-0.18,1.066,0.265,0.887,1.462,1.822
677,-32.69605295375,POSCAR35232,0.0,0.0,0.0,-0.39,0.23,-0.74,0.0,0.61,0.0,0.0,0.0,0.36,0.0,0.0,0.0,-0.93,0.0,0.0,0.0,0.0,0.0,0.353,0.107,0.773,1.456,1.918
678,-32.451655825,POSCAR35314,0.0,0.0,0.0,0.0,0.37,-0.13,0.0,0.0,0.0,0.0,0.0,0.52,0.76,0.0,0.0,1.0,0.0,0.15,0.0,0.0,0.0,0.485,0.03,0.871,1.423,1.825
679,-32.895990635625,POSCAR35346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,1.01,-0.16,0.0,-0.83,0.0,0.0,0.15,0.0,0.0,0.0,-0.23,0.0,0.318,0.064,0.749,1.385,1.904
680,-30.676200835,POSCAR35371,0.0,0.47,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,-0.61,0.86,0.16,0.0,0.0,0.0,0.07,0.0,0.955,0.264,1.282,1.611,1.807
681,-32.49453794875,POSCAR35376,0.0,0.0,0.0,0.0,-0.17,0.0,0.0,-1.18,0.75,0.0,0.0,-0.07,0.0,-1.02,-1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.722,0.121,0.817,2.033,1.873
682,-31.7599889875,POSCAR35391,-1.06,0.49,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.21,0.0,0.0,-0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.398,0.0,1.305,1.699,1.814
683,-32.58362793625,POSCAR35417,0.0,0.0,0.0,0.0,0.4,0.0,-0.23,0.0,0.0,0.0,0.0,0.0,-0.5,0.77,-0.57,0.0,-0.06,0.0,0.0,0.0,0.0,0.475,0.052,0.899,1.177,1.94
684,-32.999797101875,POSCAR35456,0.0,0.0,0.0,0.0,0.0,-0.89,0.0,0.89,0.0,0.0,0.0,0.0,-0.5,0.0,-0.54,-0.37,0.0,0.0,0.0,0.24,0.0,0.201,0.116,0.627,1.523,1.873
685,-32.86803006375,POSCAR35564,0.0,0.0,0.12,-0.79,0.85,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,-0.48,0.14,0.0,0.0,0.0,0.0,0.521,0.003,0.635,1.495,1.923
686,-32.238496939375,POSCAR35566,0.0,0.24,0.0,0.0,0.0,-0.4,0.0,-0.88,0.95,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,0.816,0.158,0.595,1.541,1.828
687,-32.09468418125,POSCAR35604,-0.7,0.0,-0.52,0.0,0.0,1.11,0.0,-1.11,0.0,0.0,0.0,0.0,-0.11,0.0,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.578,0.142,0.645,1.8,1.818
688,-32.73391392625,POSCAR35632,0.0,0.0,0.0,-0.07,0.0,-0.75,-0.41,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.5,0.603,0.187,0.664,1.498,1.848
689,-32.8080195825,POSCAR35682,0.0,0.0,0.0,0.0,0.0,0.0,0.21,1.0,-0.84,-0.58,-0.16,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.615,0.106,0.613,1.484,1.858
690,-32.82884444625,POSCAR35839,0.0,0.0,0.0,0.0,0.0,-1.08,0.38,0.7,0.0,0.0,-1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,-0.1,0.396,0.139,0.777,1.824,1.924
691,-32.70866249375,POSCAR35840,-0.64,0.5,0.0,0.0,0.0,-0.76,0.0,1.14,0.0,0.0,0.0,0.98,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.479,0.06,0.727,1.882,1.85
692,-32.40845921875,POSCAR35912,0.0,0.86,0.0,0.0,0.0,-0.78,0.0,0.65,0.0,-0.26,0.51,0.0,0.0,-0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.493,0.112,0.842,1.627,1.813
693,-30.819904233125,POSCAR35991,0.0,0.0,0.0,0.0,-1.16,0.0,-0.49,0.0,0.99,0.15,0.0,0.0,0.0,0.0,0.0,0.23,-0.07,0.0,0.0,0.0,0.0,1.21,0.048,0.6,1.627,1.827
694,-32.657683129375,POSCAR36064,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.24,0.0,-0.73,-0.13,0.0,0.0,-0.51,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,0.592,0.051,0.789,1.141,1.812
695,-32.716213891875,POSCAR36072,0.0,0.58,0.0,0.0,0.0,0.0,0.18,0.0,0.34,0.0,0.98,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,-0.21,0.0,0.677,0.083,0.537,1.697,1.801
696,-32.27092810125,POSCAR36085,0.0,0.0,0.0,-0.13,0.0,0.0,0.0,0.0,-0.29,-0.47,-0.29,-1.16,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.312,0.042,0.958,1.366,1.808
697,-32.979863040625,POSCAR36178,0.59,-0.79,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,-0.33,0.0,0.0,-0.37,0.0,0.0,0.0,-0.38,0.563,0.029,0.522,1.184,1.851
698,-33.00311872625,POSCAR36200,0.0,0.0,0.0,0.0,0.0,0.4,-0.5,0.0,0.33,0.0,0.0,-0.35,-0.78,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.437,0.178,0.51,1.225,1.884
699,-32.597489441875,POSCAR36242,-0.1,0.0,0.0,0.0,0.4,-0.69,0.0,0.0,0.54,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43,0.0,0.583,0.163,0.645,1.238,1.809
700,-32.9780462825,POSCAR36323,0.21,-0.62,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.95,0.45,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467,0.0,0.715,1.397,1.904
701,-32.54975736625,POSCAR36484,0.0,0.0,-0.21,0.0,0.0,-0.72,0.0,0.22,0.0,-0.23,0.0,0.0,0.35,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.399,0.14,0.923,1.307,1.838
702,-32.3482069225,POSCAR36608,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.33,0.48,0.15,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.284,0.008,0.94,1.339,1.9
703,-32.00190912125,POSCAR36630,0.0,0.0,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,-0.77,-1.13,0.0,-0.13,0.0,0.0,0.0,0.0,0.0,0.93,-0.36,0.0,0.582,0.163,0.709,1.72,1.825
704,-32.426876838125,POSCAR36657,0.0,-0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37,0.55,0.0,0.27,0.85,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.488,0.0,0.941,1.394,1.843
705,-32.38897324125,POSCAR36693,0.0,0.0,-0.1,0.0,0.0,0.36,0.48,-0.87,0.0,-0.89,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.105,1.065,1.571,1.878
706,-32.621719853125,POSCAR36740,0.0,0.0,0.0,0.0,0.0,-0.75,0.0,0.4,0.0,-0.36,0.0,0.29,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.66,0.0,0.552,0.186,0.586,1.198,1.83
707,-32.86392626875,POSCAR36843,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.68,-0.36,-0.52,0.543,0.146,0.456,1.023,1.853
708,-32.382577338125,POSCAR36844,0.0,0.0,0.0,-0.93,1.06,0.0,0.0,0.0,0.0,1.0,-0.24,0.0,0.0,-0.2,0.0,-0.42,0.0,0.0,0.0,0.0,0.0,0.562,0.003,0.69,1.806,1.815
709,-33.000371309375,POSCAR36852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.61,0.4,0.0,0.0,0.92,0.49,-0.1,0.0,0.0,0.0,0.0,0.0,0.126,0.019,0.79,1.283,1.923
710,-32.626904110625,POSCAR36877,0.0,0.0,0.0,0.0,0.0,0.76,0.0,-0.69,0.0,0.0,0.0,0.0,0.0,0.67,0.66,0.34,0.0,0.0,0.0,0.0,0.91,0.362,0.105,0.698,1.698,1.845
711,-32.754932738125,POSCAR36916,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,-0.81,0.0,-1.04,0.39,0.0,0.0,-0.12,0.11,0.0,0.0,0.0,0.549,0.129,0.511,1.468,1.805
712,-33.136268329375,POSCAR37108,0.0,0.0,0.0,0.0,0.0,-0.19,0.0,0.0,0.11,0.62,0.0,0.59,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.25,0.086,0.555,1.096,1.893
713,-32.611585425,POSCAR37117,0.0,0.0,0.0,0.0,0.0,0.0,0.84,-0.66,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.29,0.3,0.0,0.06,0.0,0.537,0.189,0.538,1.23,1.84
714,-32.79593811125,POSCAR37159,-0.75,1.18,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.96,0.0,-0.37,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.363,0.0,0.901,1.94,1.875
715,-31.628574539375,POSCAR37180,0.56,0.0,-0.43,0.0,0.0,0.0,-0.29,0.0,0.0,-1.08,0.0,0.0,0.0,-0.73,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.547,0.065,1.063,1.563,1.801
716,-33.1452742275,POSCAR37190,0.0,0.0,0.39,-0.58,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48,-0.59,-0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.305,0.0,0.534,1.452,1.863
717,-32.459030831875,POSCAR37192,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.98,0.0,0.93,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,-0.68,0.407,0.035,0.947,1.894,1.845
718,-32.28253804,POSCAR37215,-0.19,0.0,0.0,0.0,0.0,0.51,-0.65,0.0,0.0,-0.96,0.0,-0.58,0.0,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425,0.104,0.971,1.571,1.897
719,-31.77838767,POSCAR37222,-0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.81,-0.74,-0.23,0.0,0.0,0.15,0.0,0.0,0.312,0.018,1.099,1.297,1.895
720,-32.3527184125,POSCAR37244,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.39,-0.47,0.0,-0.47,0.0,0.0,0.0,0.44,1.02,0.0,0.0,0.0,0.0,0.0,0.478,0.05,0.857,1.355,1.848
721,-32.76556617375,POSCAR37264,0.0,0.0,-0.14,0.0,0.0,0.0,0.0,0.0,0.16,-0.49,0.56,-0.23,0.0,-1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186,0.023,0.859,1.332,1.912
722,-32.545883628125,POSCAR37277,0.0,0.0,0.0,0.0,0.0,0.0,-0.88,-0.48,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.88,-0.86,0.0,0.586,0.322,0.618,1.94,1.849
723,-32.99947796125,POSCAR37426,0.51,0.0,0.0,0.0,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.34,1.17,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.305,0.0,0.745,1.795,1.89
724,-32.846527995,POSCAR37459,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.45,0.1,0.27,-0.22,0.0,0.0,0.577,0.054,0.548,1.1,1.917
725,-33.03755022125,POSCAR37524,0.0,0.0,-0.22,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.92,0.79,0.79,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.359,0.051,0.639,1.533,1.866
726,-32.9499766175,POSCAR37605,0.0,-0.47,0.0,0.0,0.0,-0.42,0.0,0.49,0.0,0.0,0.0,0.0,0.0,-0.32,0.0,0.0,0.0,0.39,-0.26,0.0,0.0,0.483,0.097,0.507,0.98,1.824
727,-32.6800887275,POSCAR37612,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,-0.18,0.42,0.1,0.4,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.553,0.026,0.66,1.131,1.863
728,-32.23572598125,POSCAR37630,0.0,0.0,0.0,0.96,-0.35,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.08,0.0,0.09,0.0,0.0,0.0,0.42,0.0,0.593,0.113,0.719,1.585,1.87
729,-32.668787796875,POSCAR37679,0.0,-0.28,0.0,-1.01,0.55,0.0,0.0,0.0,0.0,0.0,0.0,-0.49,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.21,0.0,0.539,0.056,0.529,1.391,1.857
730,-32.8889098425,POSCAR37732,0.0,0.0,0.0,0.0,0.0,-0.66,0.64,0.0,0.0,0.0,0.38,0.34,0.0,0.0,-0.8,0.0,0.0,0.32,0.0,0.0,0.0,0.499,0.112,0.703,1.359,1.879
731,-32.92908801375,POSCAR37777,-0.43,-0.15,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,-0.56,0.38,0.0,0.41,0.123,0.32,0.965,1.821
732,-32.789183181875,POSCAR37828,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,-0.16,-0.78,0.0,-0.95,0.0,0.0,0.0,0.0,0.0,0.0,-0.54,0.0,0.585,0.145,0.524,1.519,1.831
733,-33.023598835625,POSCAR37897,0.0,0.0,0.0,-0.38,0.0,0.0,-0.05,0.0,0.0,0.0,0.9,0.0,0.49,0.31,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.378,0.048,0.369,1.202,1.921
734,-32.48326608625,POSCAR37982,0.0,-0.37,0.0,0.0,0.28,-0.45,0.36,0.0,0.0,0.0,0.0,0.0,0.0,-1.17,0.0,0.0,0.0,-0.53,0.0,0.0,0.0,0.514,0.148,0.821,1.482,1.868
735,-32.89626704875,POSCAR37983,0.33,0.0,0.0,0.0,-0.22,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.43,0.0,0.0,-0.61,0.0,0.0,0.0,0.0,0.58,0.395,0.043,0.633,1.03,1.873
736,-31.26968863875,POSCAR37989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.39,0.5,0.0,0.0,-1.0,0.85,-0.16,0.0,0.785,0.229,0.573,1.47,1.801
737,-32.860382596875,POSCAR38061,-0.08,0.49,0.0,0.0,0.0,-0.74,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.71,0.0,0.0,-0.22,0.0,0.0,0.0,0.585,0.146,0.675,1.28,1.844
738,-33.064489335,POSCAR38068,0.0,0.46,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,-0.79,0.0,-1.15,0.0,0.0,0.41,0.0,0.0,0.0,-0.28,0.0,0.435,0.075,0.472,1.555,1.871
739,-31.75940494,POSCAR38101,0.0,0.0,-0.13,0.0,0.0,0.0,-0.18,0.0,-0.86,0.0,1.05,-0.98,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.165,0.947,1.914,1.829
740,-33.02735597375,POSCAR38109,-0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29,0.0,0.75,-1.15,0.0,-0.69,-0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.459,0.042,0.672,1.834,1.862
741,-32.990447564375,POSCAR38146,-0.18,0.0,0.0,0.0,0.0,0.0,-1.1,0.0,0.93,0.0,0.0,0.0,0.95,-0.24,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.187,0.159,0.689,1.763,1.899
742,-32.817557329375,POSCAR38155,1.17,-0.72,-0.18,0.0,0.0,-0.23,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.571,0.061,0.67,1.539,1.827
743,-32.9565722625,POSCAR38162,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,-1.0,0.0,-0.14,0.73,0.0,0.0,0.0,0.1,0.0,0.31,0.0,0.0,0.0,0.371,0.119,0.55,1.495,1.821
744,-33.016068348125,POSCAR38176,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,-0.38,0.0,-0.22,-1.07,-0.71,0.0,0.0,0.0,0.0,0.0,-0.19,0.0,0.0,0.443,0.06,0.522,1.391,1.813
745,-32.92478893625,POSCAR38232,0.65,0.0,0.0,0.0,0.0,0.0,-0.12,0.0,0.0,0.0,-1.02,0.83,0.0,0.0,0.0,0.0,0.0,-0.09,-0.4,0.0,0.0,0.513,0.063,0.617,1.528,1.85
746,-32.258702808125,POSCAR38267,0.92,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,-0.27,0.4,-0.61,0.517,0.128,1.022,1.654,1.827
747,-33.014777178125,POSCAR38301,0.0,0.0,0.0,0.49,-0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.57,-0.34,-0.5,0.0,-0.4,0.0,0.0,0.0,0.0,0.382,0.0,0.505,1.268,1.942
748,-31.6636539875,POSCAR38341,0.0,-0.58,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,-0.15,0.07,-1.04,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.541,0.07,1.137,1.37,1.863
749,-31.8256096775,POSCAR38388,0.0,0.0,0.0,0.0,-0.92,0.0,0.07,0.0,0.0,-0.93,0.0,0.0,0.0,0.0,0.0,-0.44,0.12,0.0,0.0,0.0,-0.43,0.884,0.036,0.668,1.452,1.807
750,-32.2732156125,POSCAR38409,0.0,0.0,0.71,0.0,0.0,0.65,-0.7,-0.22,0.88,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.639,0.095,0.536,1.51,1.804
751,-33.030612476875,POSCAR38511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35,0.0,0.0,0.53,-0.81,-0.19,0.0,0.0,0.1,0.43,0.0,0.0,0.304,0.055,0.606,1.136,1.92
752,-32.9287757675,POSCAR38513,0.0,0.0,0.0,0.0,0.0,-0.43,-0.3,0.96,0.0,0.0,0.0,0.0,0.79,0.49,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.324,0.07,0.805,1.858,1.889
753,-31.64207487625,POSCAR38593,0.0,-0.91,-0.15,0.32,0.0,0.0,0.0,0.24,-0.34,0.0,0.0,0.0,0.0,-1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628,0.035,0.952,1.465,1.828
754,-32.6882292625,POSCAR38730,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.27,1.03,0.0,0.0,-0.28,0.0,0.0,-0.47,0.0,0.0,0.424,0.059,0.678,1.279,1.933
755,-33.049044935,POSCAR38775,0.0,0.0,-0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.61,0.42,0.14,0.51,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.325,0.0,0.553,1.138,1.814
756,-32.3312949,POSCAR38796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,-0.32,0.0,0.7,0.83,0.97,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.549,0.092,0.939,1.973,1.875
757,-32.57985832,POSCAR38797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.32,-0.08,0.68,0.0,0.0,0.0,0.0,0.0,-0.81,0.0,0.41,0.676,0.1,0.543,1.235,1.822
758,-33.1425842425,POSCAR38948,-0.5,0.0,0.34,0.0,0.17,0.0,0.0,0.0,0.0,0.46,0.49,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.237,0.0,0.534,0.951,1.873
759,-33.06279574,POSCAR39021,-0.33,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,-0.38,0.0,-0.35,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.305,0.0,0.754,1.251,1.853
760,-32.723483924375,POSCAR39114,0.0,0.0,-0.38,0.0,0.0,0.85,-0.95,-0.88,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55,0.0,0.0,0.0,0.0,0.518,0.079,0.416,2.053,1.868
761,-33.084101655,POSCAR39120,0.0,0.23,-0.29,0.0,0.0,0.0,0.0,0.0,0.0,-0.82,0.0,-0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.48,-0.37,0.0,0.298,0.113,0.602,1.225,1.868
762,-9999.0,POSCAR39136,0.0,0.0,0.0,0.0,0.0,0.28,-0.66,0.15,0.0,0.82,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.26,0.0,0.0,0.0,0.431,0.108,1.052,1.379,1.876
763,-33.03827688375,POSCAR39181,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.26,0.33,-0.58,0.59,0.0,0.0,0.0,0.0,0.0,-0.16,0.0,0.0,0.0,0.502,0.038,0.474,1.031,1.894
764,-32.951537868125,POSCAR39260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,0.97,0.0,-0.64,0.0,0.0,0.42,0.0,0.25,0.0,0.0,0.0,-0.1,0.285,0.026,0.883,1.277,1.933
765,-32.979892575,POSCAR39266,0.0,0.0,0.0,0.0,0.0,-0.16,0.0,0.0,0.0,-0.22,0.0,-0.79,-0.56,0.0,0.0,0.0,0.0,0.0,-0.88,0.34,0.0,0.56,0.174,0.478,1.379,1.876
766,-32.530743666875,POSCAR39297,0.0,0.0,0.0,0.0,0.0,0.0,-1.04,0.0,0.77,0.0,0.0,0.09,0.0,0.0,0.0,-0.26,-0.62,-0.09,0.0,0.0,0.0,0.498,0.17,0.549,1.464,1.89
767,-32.888951239375,POSCAR39338,0.0,0.0,0.0,0.0,0.0,0.55,-0.58,0.0,0.0,0.0,0.0,-0.52,0.0,0.31,0.0,0.0,-0.52,0.0,0.0,-0.13,0.0,0.537,0.125,0.689,1.137,1.914
768,-32.851393338125,POSCAR39400,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.44,0.78,-0.69,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,-0.47,0.0,0.0,0.58,0.099,0.531,1.243,1.877
769,-32.996322601875,POSCAR39459,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,-0.41,0.37,0.38,0.0,-0.68,0.0,0.0,0.0,0.0,0.37,0.0,0.375,0.099,0.705,1.085,1.882
770,-32.593751391875,POSCAR39514,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.19,-1.02,0.0,-0.36,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.418,0.138,0.811,1.256,1.829
771,-32.06519771,POSCAR39522,0.0,-0.08,0.0,0.23,-0.92,0.0,0.0,0.0,0.0,-0.59,0.0,0.42,0.0,-0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.524,0.0,0.769,1.456,1.857
772,-33.1124573225,POSCAR39542,0.0,0.0,0.24,0.0,0.0,-0.15,0.71,0.0,-0.65,0.0,0.0,0.0,1.13,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.077,0.749,1.543,1.926
773,-32.10646827375,POSCAR39622,0.0,0.0,0.0,0.0,0.0,0.0,-0.12,0.65,0.0,0.0,0.0,0.0,0.0,0.42,-0.83,0.0,0.0,0.0,0.18,0.0,0.34,0.589,0.08,0.952,1.204,1.857
774,-32.57317909,POSCAR39659,0.0,0.17,0.0,-0.63,0.96,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,-0.07,0.0,0.0,0.493,0.008,0.753,1.641,1.94
775,-32.87137316,POSCAR39675,0.0,0.0,0.15,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,-0.08,0.0,0.0,0.86,-0.51,0.0,0.552,0.208,0.775,1.422,1.879
